,country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
345,Andorra,27/01/2021,AD,42.546245,1.601554,9716,78,767,98,1
346,Andorra,28/01/2021,AD,42.546245,1.601554,9779,63,737,100,2
347,Andorra,29/01/2021,AD,42.546245,1.601554,9837,58,751,100,0
348,Andorra,30/01/2021,AD,42.546245,1.601554,9885,48,739,101,1
349,Andorra,31/01/2021,AD,42.546245,1.601554,9937,52,743,101,0
350,Andorra,01/02/2021,AD,42.546245,1.601554,9972,35,665,101,0
351,Andorra,02/02/2021,AD,42.546245,1.601554,10017,45,663,102,1
352,Andorra,03/02/2021,AD,42.546245,1.601554,10070,53,654,103,1
353,Andorra,04/02/2021,AD,42.546245,1.601554,10137,67,639,103,0
354,Andorra,05/02/2021,AD,42.546245,1.601554,10172,35,624,104,1
355,Andorra,06/02/2021,AD,42.546245,1.601554,10206,34,609,105,1
356,Andorra,07/02/2021,AD,42.546245,1.601554,10251,45,612,106,1
357,Andorra,08/02/2021,AD,42.546245,1.601554,10275,24,559,106,0
358,Andorra,09/02/2021,AD,42.546245,1.601554,10312,37,532,106,0
359,Andorra,10/02/2021,AD,42.546245,1.601554,10352,40,514,106,0
360,Andorra,11/02/2021,AD,42.546245,1.601554,10391,39,504,106,0
361,Andorra,12/02/2021,AD,42.546245,1.601554,10427,36,488,106,0
362,Andorra,13/02/2021,AD,42.546245,1.601554,10463,36,488,107,1
363,Andorra,14/02/2021,AD,42.546245,1.601554,10503,40,485,107,0
364,Andorra,15/02/2021,AD,42.546245,1.601554,10538,35,466,107,0
365,Andorra,16/02/2021,AD,42.546245,1.601554,10555,17,426,107,0
366,Andorra,17/02/2021,AD,42.546245,1.601554,10583,28,410,107,0
367,Andorra,18/02/2021,AD,42.546245,1.601554,10610,27,402,107,0
368,Andorra,19/02/2021,AD,42.546245,1.601554,10645,35,392,107,0
369,Andorra,20/02/2021,AD,42.546245,1.601554,10672,27,395,107,0
370,Andorra,21/02/2021,AD,42.546245,1.601554,10699,27,386,107,0
371,Andorra,22/02/2021,AD,42.546245,1.601554,10712,13,358,109,2
372,Andorra,23/02/2021,AD,42.546245,1.601554,10739,27,344,110,1
373,Andorra,24/02/2021,AD,42.546245,1.601554,10775,36,346,110,0
374,Andorra,25/02/2021,AD,42.546245,1.601554,10799,24,333,110,0
375,Andorra,26/02/2021,AD,42.546245,1.601554,10822,23,318,110,0
376,Andorra,27/02/2021,AD,42.546245,1.601554,10849,27,310,110,0
377,Andorra,28/02/2021,AD,42.546245,1.601554,10866,17,310,110,0
378,Andorra,01/03/2021,AD,42.546245,1.601554,10889,23,304,110,0
379,Andorra,02/03/2021,AD,42.546245,1.601554,10908,19,297,110,0
380,Andorra,03/03/2021,AD,42.546245,1.601554,10948,40,276,112,2
381,Andorra,04/03/2021,AD,42.546245,1.601554,10976,28,300,112,0
382,Andorra,05/03/2021,AD,42.546245,1.601554,10998,22,302,112,0
383,Andorra,06/03/2021,AD,42.546245,1.601554,11019,21,308,112,0
384,Andorra,07/03/2021,AD,42.546245,1.601554,11042,23,304,112,0
385,Andorra,08/03/2021,AD,42.546245,1.601554,11069,27,296,112,0
386,Andorra,09/03/2021,AD,42.546245,1.601554,11089,20,292,112,0
387,Andorra,10/03/2021,AD,42.546245,1.601554,11130,41,310,112,0
388,Andorra,11/03/2021,AD,42.546245,1.601554,11130,0,310,112,0
389,Andorra,12/03/2021,AD,42.546245,1.601554,11199,69,333,112,0
390,Andorra,13/03/2021,AD,42.546245,1.601554,11228,29,341,112,0
391,Andorra,14/03/2021,AD,42.546245,1.601554,11266,38,358,113,1
392,Andorra,15/03/2021,AD,42.546245,1.601554,11289,23,381,113,0
393,Andorra,16/03/2021,AD,42.546245,1.601554,11319,30,345,113,0
394,Andorra,17/03/2021,AD,42.546245,1.601554,11360,41,364,113,0
395,Andorra,18/03/2021,AD,42.546245,1.601554,11393,33,376,113,0
396,Andorra,19/03/2021,AD,42.546245,1.601554,11431,38,393,113,0
397,Andorra,20/03/2021,AD,42.546245,1.601554,11481,50,416,113,0
398,Andorra,21/03/2021,AD,42.546245,1.601554,11517,36,431,113,0
399,Andorra,22/03/2021,AD,42.546245,1.601554,11545,28,418,113,0
400,Angola,13/12/2020,AO,-11.202692,17.873887,16188,27,6919,371,5
401,Angola,14/12/2020,AO,-11.202692,17.873887,16277,89,6981,372,1
402,Angola,15/12/2020,AO,-11.202692,17.873887,16362,85,7000,372,0
403,Angola,16/12/2020,AO,-11.202692,17.873887,16407,45,6834,379,7
404,Angola,17/12/2020,AO,-11.202692,17.873887,16484,77,6836,382,3
405,Angola,18/12/2020,AO,-11.202692,17.873887,16562,78,6833,384,2
406,Angola,19/12/2020,AO,-11.202692,17.873887,16626,64,6722,386,2
407,Angola,20/12/2020,AO,-11.202692,17.873887,16644,18,6665,387,1
408,Angola,21/12/2020,AO,-11.202692,17.873887,16686,42,6601,390,3
409,Angola,22/12/2020,AO,-11.202692,17.873887,16802,116,6680,393,3
410,Angola,23/12/2020,AO,-11.202692,17.873887,16931,129,6808,394,1
411,Angola,24/12/2020,AO,-11.202692,17.873887,17029,98,6905,395,1
412,Angola,25/12/2020,AO,-11.202692,17.873887,17099,70,6782,396,1
413,Angola,26/12/2020,AO,-11.202692,17.873887,17149,50,6774,399,3
414,Angola,27/12/2020,AO,-11.202692,17.873887,17240,91,6487,399,0
415,Angola,28/12/2020,AO,-11.202692,17.873887,17296,56,6539,403,4
416,Angola,29/12/2020,AO,-11.202692,17.873887,17371,75,6341,403,0
417,Angola,30/12/2020,AO,-11.202692,17.873887,17433,62,6169,405,2
418,Angola,31/12/2020,AO,-11.202692,17.873887,17553,120,6104,405,0
419,Angola,01/01/2021,AO,-11.202692,17.873887,17568,15,6017,405,0
420,Angola,02/01/2021,AO,-11.202692,17.873887,17608,40,6012,407,2
421,Angola,03/01/2021,AO,-11.202692,17.873887,17642,34,6011,408,1
422,Angola,04/01/2021,AO,-11.202692,17.873887,17684,42,6010,408,0
423,Angola,05/01/2021,AO,-11.202692,17.873887,17756,72,5970,410,2
424,Angola,06/01/2021,AO,-11.202692,17.873887,17864,108,5974,413,3
425,Angola,07/01/2021,AO,-11.202692,17.873887,17974,110,5606,413,0
426,Angola,08/01/2021,AO,-11.202692,17.873887,18066,92,4939,415,2
427,Angola,09/01/2021,AO,-11.202692,17.873887,18156,90,4535,416,1
428,Angola,10/01/2021,AO,-11.202692,17.873887,18193,37,3905,416,0
429,Angola,11/01/2021,AO,-11.202692,17.873887,18254,61,3009,420,4
430,Angola,12/01/2021,AO,-11.202692,17.873887,18343,89,2409,422,2
431,Angola,13/01/2021,AO,-11.202692,17.873887,18425,82,2370,424,2
432,Angola,14/01/2021,AO,-11.202692,17.873887,18613,188,2180,425,1
433,Angola,15/01/2021,AO,-11.202692,17.873887,18679,66,2131,428,3
434,Angola,16/01/2021,AO,-11.202692,17.873887,18765,86,2109,431,3
435,Angola,17/01/2021,AO,-11.202692,17.873887,18875,110,2092,436,5
436,Angola,18/01/2021,AO,-11.202692,17.873887,18926,51,1810,439,3
437,Angola,19/01/2021,AO,-11.202692,17.873887,19011,85,1747,442,3
438,Angola,20/01/2021,AO,-11.202692,17.873887,19093,82,1728,444,2
439,Angola,21/01/2021,AO,-11.202692,17.873887,19177,84,1553,448,4
440,Angola,22/01/2021,AO,-11.202692,17.873887,19269,92,1594,452,4
441,Angola,23/01/2021,AO,-11.202692,17.873887,19367,98,1661,457,5
442,Angola,24/01/2021,AO,-11.202692,17.873887,19399,32,1674,459,2
443,Angola,25/01/2021,AO,-11.202692,17.873887,19476,77,1688,461,2
444,Angola,26/01/2021,AO,-11.202692,17.873887,19553,77,1703,462,1
445,Angola,27/01/2021,AO,-11.202692,17.873887,19580,27,1516,462,0
446,Angola,28/01/2021,AO,-11.202692,17.873887,19672,92,1516,464,2
447,Angola,29/01/2021,AO,-11.202692,17.873887,19723,51,1341,464,0
448,Angola,30/01/2021,AO,-11.202692,17.873887,19782,59,1303,464,0
449,Angola,31/01/2021,AO,-11.202692,17.873887,19796,14,1295,466,2
450,Angola,01/02/2021,AO,-11.202692,17.873887,19829,33,1183,466,0
451,Angola,02/02/2021,AO,-11.202692,17.873887,19900,71,1200,468,2
452,Angola,03/02/2021,AO,-11.202692,17.873887,19937,37,1132,470,2
453,Angola,04/02/2021,AO,-11.202692,17.873887,19996,59,1142,473,3
454,Angola,05/02/2021,AO,-11.202692,17.873887,20030,34,1125,474,1
455,Angola,06/02/2021,AO,-11.202692,17.873887,20062,32,1092,475,1
456,Angola,07/02/2021,AO,-11.202692,17.873887,20086,24,1071,475,0
457,Angola,08/02/2021,AO,-11.202692,17.873887,20112,26,1041,475,0
458,Angola,09/02/2021,AO,-11.202692,17.873887,20163,51,1062,478,3
459,Angola,10/02/2021,AO,-11.202692,17.873887,20210,47,1036,487,9
460,Angola,11/02/2021,AO,-11.202692,17.873887,20261,51,1064,487,0
461,Angola,12/02/2021,AO,-11.202692,17.873887,20294,33,1018,490,3
462,Angola,13/02/2021,AO,-11.202692,17.873887,20329,35,1048,491,1
463,Angola,14/02/2021,AO,-11.202692,17.873887,20366,37,1079,492,1
464,Angola,15/02/2021,AO,-11.202692,17.873887,20381,15,1004,493,1
465,Angola,16/02/2021,AO,-11.202692,17.873887,20389,8,966,494,1
466,Angola,17/02/2021,AO,-11.202692,17.873887,20400,11,953,496,2
467,Angola,18/02/2021,AO,-11.202692,17.873887,20452,52,982,498,2
468,Angola,19/02/2021,AO,-11.202692,17.873887,20478,26,989,498,0
469,Angola,20/02/2021,AO,-11.202692,17.873887,20499,21,996,498,0
470,Angola,21/02/2021,AO,-11.202692,17.873887,20519,20,1007,499,1
471,Angola,22/02/2021,AO,-11.202692,17.873887,20548,29,859,499,0
472,Angola,23/02/2021,AO,-11.202692,17.873887,20584,36,877,500,1
473,Angola,24/02/2021,AO,-11.202692,17.873887,20640,56,918,501,1
474,Angola,25/02/2021,AO,-11.202692,17.873887,20695,55,955,502,1
475,Angola,26/02/2021,AO,-11.202692,17.873887,20759,64,948,504,2
476,Angola,27/02/2021,AO,-11.202692,17.873887,20782,23,961,506,2
477,Angola,28/02/2021,AO,-11.202692,17.873887,20807,25,977,508,2
478,Angola,01/03/2021,AO,-11.202692,17.873887,20854,47,946,508,0
479,Angola,02/03/2021,AO,-11.202692,17.873887,20882,28,962,510,2
480,Angola,03/03/2021,AO,-11.202692,17.873887,20923,41,904,510,0
481,Angola,04/03/2021,AO,-11.202692,17.873887,20981,58,917,511,1
482,Angola,05/03/2021,AO,-11.202692,17.873887,21026,45,891,511,0
483,Angola,06/03/2021,AO,-11.202692,17.873887,21055,29,903,512,1
484,Angola,07/03/2021,AO,-11.202692,17.873887,21086,31,925,514,2
485,Angola,08/03/2021,AO,-11.202692,17.873887,21108,22,936,515,1
486,Angola,09/03/2021,AO,-11.202692,17.873887,21114,6,921,516,1
487,Angola,10/03/2021,AO,-11.202692,17.873887,21161,47,884,516,0
488,Angola,11/03/2021,AO,-11.202692,17.873887,21205,44,861,517,1
489,Angola,12/03/2021,AO,-11.202692,17.873887,21265,60,911,519,2
490,Angola,13/03/2021,AO,-11.202692,17.873887,21323,58,955,520,1
491,Angola,14/03/2021,AO,-11.202692,17.873887,21380,57,1009,521,1
492,Angola,15/03/2021,AO,-11.202692,17.873887,21407,27,938,521,0
493,Angola,16/03/2021,AO,-11.202692,17.873887,21446,39,953,522,1
494,Angola,17/03/2021,AO,-11.202692,17.873887,21489,43,939,522,0
495,Angola,18/03/2021,AO,-11.202692,17.873887,21558,69,1004,522,0
496,Angola,19/03/2021,AO,-11.202692,17.873887,21642,84,1053,524,2
497,Angola,20/03/2021,AO,-11.202692,17.873887,21696,54,1102,526,2
498,Angola,21/03/2021,AO,-11.202692,17.873887,21733,37,1133,527,1
499,Angola,22/03/2021,AO,-11.202692,17.873887,21757,24,1137,530,3
500,Anguilla,13/12/2020,AI,18.220554,-63.068615,10,0,7,0,0
501,Anguilla,14/12/2020,AI,18.220554,-63.068615,10,0,6,0,0
502,Anguilla,15/12/2020,AI,18.220554,-63.068615,10,0,6,0,0
503,Anguilla,16/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
504,Anguilla,17/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
505,Anguilla,18/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
506,Anguilla,19/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
507,Anguilla,20/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
508,Anguilla,21/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
509,Anguilla,22/12/2020,AI,18.220554,-63.068615,10,0,0,0,0
510,Anguilla,23/12/2020,AI,18.220554,-63.068615,11,1,1,0,0
511,Anguilla,24/12/2020,AI,18.220554,-63.068615,11,0,1,0,0
512,Anguilla,25/12/2020,AI,18.220554,-63.068615,11,0,1,0,0
513,Anguilla,26/12/2020,AI,18.220554,-63.068615,12,1,2,0,0
514,Anguilla,27/12/2020,AI,18.220554,-63.068615,12,0,2,0,0
515,Anguilla,28/12/2020,AI,18.220554,-63.068615,13,1,1,0,0
516,Anguilla,29/12/2020,AI,18.220554,-63.068615,13,0,1,0,0
517,Anguilla,30/12/2020,AI,18.220554,-63.068615,13,0,1,0,0
518,Anguilla,31/12/2020,AI,18.220554,-63.068615,13,0,1,0,0
519,Anguilla,01/01/2021,AI,18.220554,-63.068615,13,0,1,0,0
520,Anguilla,02/01/2021,AI,18.220554,-63.068615,13,0,1,0,0
521,Anguilla,03/01/2021,AI,18.220554,-63.068615,15,2,2,0,0
522,Anguilla,04/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
523,Anguilla,05/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
524,Anguilla,06/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
525,Anguilla,07/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
526,Anguilla,08/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
527,Anguilla,09/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
528,Anguilla,10/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
529,Anguilla,11/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
530,Anguilla,12/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
531,Anguilla,13/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
532,Anguilla,14/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
533,Anguilla,15/01/2021,AI,18.220554,-63.068615,15,0,2,0,0
534,Anguilla,16/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
535,Anguilla,17/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
536,Anguilla,18/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
537,Anguilla,19/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
538,Anguilla,20/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
539,Anguilla,21/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
540,Anguilla,22/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
541,Anguilla,23/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
542,Anguilla,24/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
543,Anguilla,25/01/2021,AI,18.220554,-63.068615,15,0,0,0,0
544,Anguilla,26/01/2021,AI,18.220554,-63.068615,16,1,1,0,0
545,Anguilla,27/01/2021,AI,18.220554,-63.068615,16,0,1,0,0
546,Anguilla,28/01/2021,AI,18.220554,-63.068615,16,0,1,0,0
547,Anguilla,29/01/2021,AI,18.220554,-63.068615,16,0,1,0,0
548,Anguilla,30/01/2021,AI,18.220554,-63.068615,16,0,1,0,0
549,Anguilla,31/01/2021,AI,18.220554,-63.068615,16,0,1,0,0
550,Anguilla,01/02/2021,AI,18.220554,-63.068615,17,1,2,0,0
551,Anguilla,02/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
552,Anguilla,03/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
553,Anguilla,04/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
554,Anguilla,05/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
555,Anguilla,06/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
556,Anguilla,07/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
557,Anguilla,08/02/2021,AI,18.220554,-63.068615,17,0,2,0,0
558,Anguilla,09/02/2021,AI,18.220554,-63.068615,18,1,2,0,0
559,Anguilla,10/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
560,Anguilla,11/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
561,Anguilla,12/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
562,Anguilla,13/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
563,Anguilla,14/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
564,Anguilla,15/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
565,Anguilla,16/02/2021,AI,18.220554,-63.068615,18,0,2,0,0
566,Anguilla,17/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
567,Anguilla,18/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
568,Anguilla,19/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
569,Anguilla,20/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
570,Anguilla,21/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
571,Anguilla,22/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
572,Anguilla,23/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
573,Anguilla,24/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
574,Anguilla,25/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
575,Anguilla,26/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
576,Anguilla,27/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
577,Anguilla,28/02/2021,AI,18.220554,-63.068615,18,0,0,0,0
578,Anguilla,01/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
579,Anguilla,02/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
580,Anguilla,03/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
581,Anguilla,04/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
582,Anguilla,05/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
583,Anguilla,06/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
584,Anguilla,07/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
585,Anguilla,08/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
586,Anguilla,09/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
587,Anguilla,10/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
588,Anguilla,11/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
589,Anguilla,12/03/2021,AI,18.220554,-63.068615,18,0,0,0,0
590,Anguilla,13/03/2021,AI,18.220554,-63.068615,21,3,3,0,0
591,Anguilla,14/03/2021,AI,18.220554,-63.068615,21,0,3,0,0
592,Anguilla,15/03/2021,AI,18.220554,-63.068615,21,0,3,0,0
593,Anguilla,16/03/2021,AI,18.220554,-63.068615,21,0,3,0,0
594,Anguilla,17/03/2021,AI,18.220554,-63.068615,21,0,3,0,0
595,Anguilla,18/03/2021,AI,18.220554,-63.068615,21,0,3,0,0
596,Anguilla,19/03/2021,AI,18.220554,-63.068615,22,1,2,0,0
597,Anguilla,20/03/2021,AI,18.220554,-63.068615,22,0,2,0,0
598,Anguilla,21/03/2021,AI,18.220554,-63.068615,22,0,2,0,0
599,Anguilla,22/03/2021,AI,18.220554,-63.068615,22,0,2,0,0
600,Argentina,13/12/2020,AR,-38.416097,-63.616672,1498160,3558,122077,40766,98
601,Argentina,14/12/2020,AR,-38.416097,-63.616672,1503222,5062,122061,41041,275
602,Argentina,15/12/2020,AR,-38.416097,-63.616672,1510203,6981,124699,41204,163
603,Argentina,16/12/2020,AR,-38.416097,-63.616672,1517046,6843,127767,41365,161
604,Argentina,17/12/2020,AR,-38.416097,-63.616672,1524372,7326,130282,41534,169
605,Argentina,18/12/2020,AR,-38.416097,-63.616672,1531374,7002,132947,41672,138
606,Argentina,19/12/2020,AR,-38.416097,-63.616672,1537169,5795,132789,41763,91
607,Argentina,20/12/2020,AR,-38.416097,-63.616672,1541285,4116,131126,41813,50
608,Argentina,21/12/2020,AR,-38.416097,-63.616672,1547138,5853,130740,41997,184
609,Argentina,22/12/2020,AR,-38.416097,-63.616672,1555279,8141,133299,42254,257
610,Argentina,23/12/2020,AR,-38.416097,-63.616672,1563865,8586,137274,42314,60
611,Argentina,24/12/2020,AR,-38.416097,-63.616672,1571680,7815,145011,42392,78
612,Argentina,25/12/2020,AR,-38.416097,-63.616672,1574554,2874,147855,42422,30
613,Argentina,26/12/2020,AR,-38.416097,-63.616672,1578267,3713,133539,42501,79
614,Argentina,27/12/2020,AR,-38.416097,-63.616672,1583297,5030,132721,42650,149
615,Argentina,28/12/2020,AR,-38.416097,-63.616672,1590513,7216,132965,42868,218
616,Argentina,29/12/2020,AR,-38.416097,-63.616672,1602163,11650,138260,43018,150
617,Argentina,30/12/2020,AR,-38.416097,-63.616672,1613928,11765,144089,43163,145
618,Argentina,31/12/2020,AR,-38.416097,-63.616672,1625514,11586,155593,43245,82
619,Argentina,01/01/2021,AR,-38.416097,-63.616672,1629594,4080,159599,43319,74
620,Argentina,02/01/2021,AR,-38.416097,-63.616672,1634834,5240,144367,43375,56
621,Argentina,03/01/2021,AR,-38.416097,-63.616672,1640718,5884,144276,43482,107
622,Argentina,04/01/2021,AR,-38.416097,-63.616672,1648940,8222,147223,43634,152
623,Argentina,05/01/2021,AR,-38.416097,-63.616672,1662730,13790,152329,43785,151
624,Argentina,06/01/2021,AR,-38.416097,-63.616672,1676171,13441,158147,43976,191
625,Argentina,07/01/2021,AR,-38.416097,-63.616672,1690006,13835,161090,44122,146
626,Argentina,08/01/2021,AR,-38.416097,-63.616672,1703352,13346,164183,44273,151
627,Argentina,09/01/2021,AR,-38.416097,-63.616672,1714409,11057,165662,44417,144
628,Argentina,10/01/2021,AR,-38.416097,-63.616672,1722217,7808,165972,44495,78
629,Argentina,11/01/2021,AR,-38.416097,-63.616672,1730921,8704,167552,44654,159
630,Argentina,12/01/2021,AR,-38.416097,-63.616672,1744704,13783,171995,44848,194
631,Argentina,13/01/2021,AR,-38.416097,-63.616672,1757429,12725,176023,44983,135
632,Argentina,14/01/2021,AR,-38.416097,-63.616672,1770715,13286,176100,45125,142
633,Argentina,15/01/2021,AR,-38.416097,-63.616672,1783047,12332,175857,45227,102
634,Argentina,16/01/2021,AR,-38.416097,-63.616672,1791979,8932,173580,45295,68
635,Argentina,17/01/2021,AR,-38.416097,-63.616672,1799243,7264,170371,45407,112
636,Argentina,18/01/2021,AR,-38.416097,-63.616672,1807428,8185,166828,45832,425
637,Argentina,19/01/2021,AR,-38.416097,-63.616672,1819569,12141,169130,46066,234
638,Argentina,20/01/2021,AR,-38.416097,-63.616672,1831681,12112,171692,46216,150
639,Argentina,21/01/2021,AR,-38.416097,-63.616672,1843077,11396,170967,46355,139
640,Argentina,22/01/2021,AR,-38.416097,-63.616672,1853830,10753,170429,46575,220
641,Argentina,23/01/2021,AR,-38.416097,-63.616672,1862192,8362,168787,46737,162
642,Argentina,24/01/2021,AR,-38.416097,-63.616672,1867223,5031,164247,46827,90
643,Argentina,25/01/2021,AR,-38.416097,-63.616672,1874801,7578,161240,47034,207
644,Argentina,26/01/2021,AR,-38.416097,-63.616672,1885210,10409,163402,47253,219
645,Argentina,27/01/2021,AR,-38.416097,-63.616672,1896053,10843,166055,47435,182
646,Argentina,28/01/2021,AR,-38.416097,-63.616672,1905524,9471,164777,47601,166
647,Argentina,29/01/2021,AR,-38.416097,-63.616672,1915362,9838,164128,47775,174
648,Argentina,30/01/2021,AR,-38.416097,-63.616672,1922264,6902,161465,47931,156
649,Argentina,31/01/2021,AR,-38.416097,-63.616672,1927239,4975,157615,47974,43
650,Argentina,01/02/2021,AR,-38.416097,-63.616672,1933853,6614,155605,48249,275
651,Argentina,02/02/2021,AR,-38.416097,-63.616672,1943548,9695,156354,48426,177
652,Argentina,03/02/2021,AR,-38.416097,-63.616672,1952744,9196,158997,48539,113
653,Argentina,04/02/2021,AR,-38.416097,-63.616672,1961635,8891,158230,48700,161
654,Argentina,05/02/2021,AR,-38.416097,-63.616672,1970009,8374,157262,48985,285
655,Argentina,06/02/2021,AR,-38.416097,-63.616672,1976689,6680,155520,49110,125
656,Argentina,07/02/2021,AR,-38.416097,-63.616672,1980347,3658,152211,49171,61
657,Argentina,08/02/2021,AR,-38.416097,-63.616672,1985501,5154,149925,49398,227
